transaction_id,customer_id,transaction_date,transaction_time,transaction_type,category,amount,currency,merchant_name,merchant_category_code,channel,location,is_international,is_recurring,status
TXN1000187,SAN100411,2025-01-10,19:31:20,Debit,Education,66.82,GBP,"Reynolds, Dawson and Kennedy",7264,Online,Liverpool,False,False,Completed
TXN1000188,SAN100461,2025-04-29,10:24:54,Debit,Utilities,62.43,GBP,Sky,9401,Direct Debit,Birmingham,False,False,Completed
TXN1000189,SAN100036,2025-02-19,01:16:39,Debit,Shopping,12.46,GBP,Evans Inc,4281,ATM,Newcastle,False,False,Completed
TXN1000190,SAN100393,2025-02-27,20:31:25,Credit,Salary,4304.52,GBP,"Booth, Crawford and Martin",4123,Direct Debit,Glasgow,False,False,Completed
TXN1000191,SAN100467,2025-01-02,05:45:10,Debit,Dining,6.66,GBP,Wagamama,5617,ATM,Nottingham,False,False,Completed
TXN1000192,SAN100006,2025-11-01,17:22:51,Debit,Education,132.55,GBP,Dawson-Arnold,3445,Mobile App,Sheffield,False,False,Completed
TXN1000193,SAN100264,2025-10-16,20:15:03,Debit,Subscriptions,158.27,GBP,"Dunn, Walker and Scott",8679,Mobile App,Cardiff,False,False,Completed
TXN1000194,SAN100394,2025-10-16,11:02:29,Credit,Transfer In,2379.6,GBP,Phillips Ltd,8187,Mobile App,Stoke-on-Trent,True,True,Completed
TXN1000195,SAN100156,2025-04-06,23:50:41,Credit,Transfer In,543.57,GBP,Dickinson-Fletcher,6810,ATM,Sheffield,False,False,Completed
TXN1000196,SAN100398,2025-11-28,11:31:41,Credit,Transfer In,2919.22,GBP,Bates-Jackson,6342,Direct Debit,London,False,True,Completed
TXN1000197,SAN100487,2025-08-13,20:22:52,Debit,Shopping,115.8,GBP,"Lees, James and Sullivan",7404,Mobile App,Newcastle,False,True,Completed
TXN1000198,SAN100243,2025-09-15,22:54:43,Debit,Utilities,69.12,GBP,BT,5991,Online,Liverpool,False,False,Completed
TXN1000199,SAN100352,2025-04-06,07:39:40,Debit,Subscriptions,100.28,GBP,Morgan Group,4058,In-Store,Birmingham,False,False,Completed
TXN1000200,SAN100149,2025-11-04,03:04:43,Credit,Salary,2859.78,GBP,Hall and Sons,8449,Online,Belfast,False,True,Completed
TXN1000201,SAN100210,2025-06-09,15:14:25,Debit,Healthcare,35.62,GBP,Johnson-Adams,2814,In-Store,Stoke-on-Trent,False,False,Completed
TXN1000202,SAN100462,2025-03-21,11:51:15,Debit,ATM Withdrawal,119.11,GBP,Collins-Harris,4369,ATM,Southampton,False,False,Completed
TXN1000203,SAN100294,2025-05-15,07:51:38,Debit,Dining,119.56,GBP,Starbucks,8519,ATM,Newcastle,True,True,Completed
TXN1000204,SAN100204,2025-02-17,23:36:19,Debit,Subscriptions,162.48,GBP,"Lees, Jones and Burgess",9615,ATM,Coventry,False,False,Completed
TXN1000205,SAN100147,2025-04-08,05:43:25,Credit,Salary,4464.47,GBP,Parker and Sons,8476,ATM,Edinburgh,False,False,Completed
TXN1000206,SAN100212,2025-04-07,11:52:30,Debit,Transport,40.02,GBP,BP,8079,Mobile App,Nottingham,False,True,Completed
TXN1000207,SAN100201,2025-03-14,01:18:18,Credit,Transfer In,4755.59,GBP,"King, Hilton and Nash",4927,In-Store,Bristol,False,False,Completed
TXN1000208,SAN100034,2025-01-01,01:06:00,Credit,Transfer In,3769.42,GBP,Sanders-Hunter,4559,Mobile App,Southampton,False,False,Failed
TXN1000209,SAN100039,2025-05-07,08:48:24,Debit,Transfer Out,70.51,GBP,Harris Inc,6341,Mobile App,Leicester,False,False,Completed
TXN1000210,SAN100013,2025-05-22,09:07:07,Debit,Utilities,129.58,GBP,Virgin Media,8567,Mobile App,Cardiff,False,False,Completed
TXN1000211,SAN100005,2025-04-09,02:32:45,Debit,Dining,27.36,GBP,Pizza Express,6359,Mobile App,Coventry,False,True,Completed
TXN1000212,SAN100365,2025-09-22,22:58:41,Debit,Education,32.35,GBP,"Cooper, Matthews and Cooke",5573,In-Store,Liverpool,False,False,Completed
TXN1000213,SAN100063,2025-10-22,15:27:33,Debit,Travel,149.58,GBP,Anderson-Lord,3759,Online,London,False,True,Completed
TXN1000214,SAN100110,2025-05-08,17:47:46,Credit,Transfer In,655.0,GBP,Roberts-Khan,9721,In-Store,Leicester,False,False,Completed
TXN1000215,SAN100328,2025-09-06,21:04:08,Credit,Salary,3723.85,GBP,Kirk-Naylor,2684,Mobile App,Edinburgh,False,False,Completed
TXN1000216,SAN100193,2025-03-20,13:13:18,Debit,Transfer Out,116.83,GBP,Jordan Ltd,5091,ATM,Sheffield,False,True,Completed
TXN1000217,SAN100007,2025-05-17,23:46:56,Debit,Shopping,165.0,GBP,Patel Group,2035,In-Store,Leeds,False,False,Completed
TXN1000218,SAN100085,2025-01-04,17:02:59,Debit,Groceries,86.06,GBP,Tesco,6359,ATM,Stoke-on-Trent,False,False,Completed
TXN1000219,SAN100202,2025-06-10,20:53:53,Debit,Healthcare,28.56,GBP,"Webster, Hudson and Edwards",4502,Online,Belfast,False,True,Completed
TXN1000220,SAN100006,2025-05-20,15:04:32,Debit,Healthcare,46.49,GBP,Hall-Hunt,4606,Online,Bristol,False,False,Completed
TXN1000221,SAN100111,2025-05-18,00:55:03,Debit,Healthcare,63.8,GBP,"Payne, Perkins and Nicholson",9185,Online,Stoke-on-Trent,False,False,Completed
TXN1000222,SAN100128,2025-01-20,23:17:31,Debit,Utilities,121.97,GBP,Virgin Media,7366,In-Store,Cardiff,False,False,Completed
TXN1000223,SAN100435,2025-10-27,16:29:35,Credit,Salary,2669.59,GBP,Jackson LLC,6490,Online,Leicester,False,False,Completed
TXN1000224,SAN100300,2025-01-16,02:40:37,Credit,Transfer In,4947.71,GBP,"Lyons, Shaw and Collier",4811,Online,Leeds,False,False,Completed
TXN1000225,SAN100317,2025-10-05,03:34:43,Debit,Utilities,16.68,GBP,Thames Water,9171,ATM,Newcastle,False,False,Completed
TXN1000226,SAN100472,2025-01-15,14:56:45,Credit,Transfer In,3191.34,GBP,"Bailey, Mann and Gardiner",8270,ATM,Glasgow,False,False,Completed
TXN1000227,SAN100266,2025-05-17,15:36:10,Debit,Transfer Out,489.23,GBP,Cunningham LLC,5726,Online,Sheffield,False,False,Completed
TXN1000228,SAN100276,2025-09-29,14:17:52,Debit,Groceries,181.79,GBP,Aldi,5068,In-Store,Nottingham,False,True,Completed
TXN1000229,SAN100033,2025-07-25,21:11:57,Debit,ATM Withdrawal,255.99,GBP,Wright-Fuller,4153,Online,Glasgow,False,True,Completed
TXN1000230,SAN100281,2025-06-25,01:27:15,Debit,ATM Withdrawal,401.71,GBP,"Fry, Long and Cox",4348,In-Store,Bradford,False,False,Completed
TXN1000231,SAN100369,2025-08-03,20:07:57,Debit,Transport,52.76,GBP,National Rail,5079,ATM,Edinburgh,False,False,Completed
TXN1000232,SAN100441,2025-08-27,13:09:38,Debit,Transfer Out,250.96,GBP,Harrison PLC,6891,Mobile App,Nottingham,False,False,Completed
TXN1000233,SAN100376,2025-01-22,06:32:10,Debit,Healthcare,153.26,GBP,"Morgan, Khan and Bowen",8897,Online,Nottingham,False,True,Completed
TXN1000234,SAN100153,2025-07-22,03:44:02,Debit,Subscriptions,109.75,GBP,Hodgson LLC,3878,ATM,Nottingham,False,False,Completed
TXN1000235,SAN100310,2025-08-20,04:00:06,Debit,Education,19.03,GBP,Nelson PLC,3238,Mobile App,Newcastle,False,True,Completed
TXN1000236,SAN100256,2025-08-08,17:11:37,Credit,Transfer In,3764.05,GBP,Rice and Sons,9051,Mobile App,Southampton,False,False,Completed
TXN1000237,SAN100250,2025-07-09,01:24:47,Debit,Dining,130.0,GBP,Starbucks,2167,Mobile App,Manchester,False,True,Completed
TXN1000238,SAN100083,2025-01-13,20:00:17,Debit,Transport,153.78,GBP,Uber,6711,Direct Debit,Coventry,False,False,Completed
TXN1000239,SAN100197,2025-01-05,00:14:44,Debit,Direct Debit,87.69,GBP,Webb Inc,5043,In-Store,Coventry,True,False,Completed
TXN1000240,SAN100346,2025-09-30,15:06:37,Debit,Groceries,141.01,GBP,Aldi,3422,ATM,Leicester,False,True,Completed
TXN1000241,SAN100296,2025-05-11,15:52:49,Credit,Salary,4286.82,GBP,Bennett LLC,1202,Online,Birmingham,False,False,Completed
TXN1000242,SAN100300,2025-04-27,07:56:16,Debit,Direct Debit,20.67,GBP,Perry PLC,4093,Mobile App,Liverpool,False,False,Completed
TXN1000243,SAN100495,2025-03-05,15:51:20,Debit,Travel,133.4,GBP,"Davies, Taylor and Richards",7271,Direct Debit,Edinburgh,False,False,Completed
TXN1000244,SAN100445,2025-05-07,11:27:38,Debit,Utilities,26.31,GBP,Sky,6642,In-Store,Bristol,False,False,Completed
TXN1000245,SAN100157,2025-07-20,21:19:30,Debit,Groceries,197.47,GBP,Lidl,9056,Online,Leeds,False,False,Completed
TXN1000246,SAN100335,2025-02-06,02:43:17,Debit,Dining,147.94,GBP,Pizza Express,3890,ATM,Liverpool,False,True,Completed
TXN1000247,SAN100485,2025-09-25,10:54:42,Debit,Utilities,92.88,GBP,EDF Energy,4041,In-Store,Manchester,False,False,Completed
TXN1000248,SAN100461,2025-07-28,15:39:17,Debit,ATM Withdrawal,216.22,GBP,Lewis Ltd,2789,In-Store,Birmingham,False,False,Completed
TXN1000249,SAN100175,2025-06-18,05:04:40,Debit,Groceries,119.2,GBP,Morrisons,8949,Online,London,False,False,Completed
TXN1000250,SAN100298,2025-05-23,11:13:54,Debit,Transfer Out,494.06,GBP,Harris-Spencer,2586,In-Store,Bradford,False,False,Completed
TXN1000251,SAN100492,2025-07-03,13:45:47,Debit,Transfer Out,147.6,GBP,King-Dickinson,8961,Mobile App,Cardiff,False,False,Completed
TXN1000252,SAN100175,2025-08-12,07:44:04,Debit,Shopping,164.29,GBP,Hall Group,6918,Mobile App,Nottingham,False,False,Completed
TXN1000253,SAN100412,2025-01-23,17:42:29,Debit,Utilities,5.6,GBP,Virgin Media,7583,In-Store,London,False,False,Completed
TXN1000254,SAN100358,2025-03-14,02:40:40,Debit,Transfer Out,411.22,GBP,Armstrong Inc,7036,Mobile App,Coventry,False,False,Completed
TXN1000255,SAN100326,2025-06-30,13:41:53,Debit,ATM Withdrawal,174.65,GBP,Berry Ltd,6901,Online,Cardiff,False,False,Completed
TXN1000256,SAN100378,2025-07-14,22:20:24,Debit,Subscriptions,159.82,GBP,Walker LLC,6707,Mobile App,Coventry,False,False,Completed
TXN1000257,SAN100375,2025-11-17,02:38:56,Debit,Healthcare,62.3,GBP,Young-Hale,4196,In-Store,Bradford,False,False,Completed
TXN1000258,SAN100016,2024-12-03,23:31:39,Debit,Entertainment,102.1,GBP,Netflix,5937,Direct Debit,Leicester,False,False,Completed
TXN1000259,SAN100339,2025-01-27,10:36:52,Debit,Travel,51.98,GBP,"Davis, Heath and Stone",4467,In-Store,Birmingham,False,False,Completed
TXN1000260,SAN100475,2025-08-15,10:49:58,Debit,Direct Debit,68.67,GBP,Lewis-Coleman,7283,ATM,Sheffield,False,False,Pending
TXN1000261,SAN100343,2025-01-24,22:03:37,Debit,Utilities,134.77,GBP,Sky,9060,Online,Cardiff,False,False,Completed
TXN1000262,SAN100307,2025-07-28,02:14:00,Debit,Utilities,130.58,GBP,BT,7252,Direct Debit,Southampton,False,False,Completed
TXN1000263,SAN100044,2025-06-24,05:20:32,Debit,Utilities,22.38,GBP,Virgin Media,4082,Online,Belfast,False,False,Completed
TXN1000264,SAN100377,2025-05-17,09:07:42,Debit,Groceries,65.61,GBP,Waitrose,9775,In-Store,Nottingham,False,False,Completed
TXN1000265,SAN100347,2025-10-10,02:20:50,Debit,Direct Debit,160.33,GBP,White Ltd,9515,Direct Debit,Sheffield,False,True,Completed
TXN1000266,SAN100161,2025-03-21,05:35:01,Debit,Entertainment,164.15,GBP,Amazon Prime,4586,Mobile App,Leicester,False,False,Completed
TXN1000267,SAN100434,2025-04-23,10:49:15,Debit,Transfer Out,417.32,GBP,"Jones, Hunt and Butler",1562,Direct Debit,Cardiff,False,False,Completed
TXN1000268,SAN100434,2025-02-04,11:52:52,Credit,Transfer In,3082.87,GBP,"Murray, Russell and Whittaker",4534,Mobile App,Edinburgh,False,False,Failed
TXN1000269,SAN100170,2025-01-16,21:29:16,Debit,Entertainment,166.44,GBP,Spotify,4687,Online,Liverpool,False,False,Completed
TXN1000270,SAN100417,2025-03-28,22:50:58,Credit,Salary,4605.69,GBP,"Godfrey, Richards and Ahmed",3608,Online,Stoke-on-Trent,False,False,Completed
TXN1000271,SAN100178,2024-12-17,01:14:58,Debit,Transfer Out,207.85,GBP,"Walsh, Glover and Whitehouse",2176,Direct Debit,Edinburgh,False,False,Completed
TXN1000272,SAN100280,2025-11-06,16:24:47,Debit,Healthcare,23.98,GBP,Turnbull-Barnes,6298,Direct Debit,Manchester,False,False,Completed
TXN1000273,SAN100083,2025-09-08,08:50:22,Debit,Subscriptions,31.82,GBP,"Coles, Webb and Shaw",8904,ATM,Glasgow,False,False,Completed
TXN1000274,SAN100333,2025-08-23,11:02:07,Debit,Groceries,75.63,GBP,Lidl,2670,In-Store,Nottingham,False,False,Completed
TXN1000275,SAN100474,2025-04-19,20:34:01,Debit,Groceries,23.73,GBP,Morrisons,3943,Online,Leeds,False,False,Completed
TXN1000276,SAN100496,2025-11-20,22:50:32,Debit,Entertainment,127.26,GBP,Disney+,5014,Online,Leeds,False,False,Completed
TXN1000277,SAN100488,2025-11-02,08:31:28,Debit,Entertainment,132.3,GBP,Disney+,2468,Mobile App,Nottingham,False,False,Completed
TXN1000278,SAN100061,2024-12-23,06:09:50,Debit,Utilities,21.11,GBP,BT,9351,In-Store,London,False,False,Completed
TXN1000279,SAN100355,2025-03-02,02:06:22,Credit,Transfer In,925.49,GBP,Baker Inc,3967,Mobile App,Coventry,False,False,Completed
TXN1000280,SAN100064,2025-05-10,19:50:25,Debit,Utilities,68.42,GBP,Virgin Media,9806,In-Store,Nottingham,False,True,Completed
TXN1000281,SAN100274,2025-04-16,07:02:53,Debit,Transfer Out,409.85,GBP,"Gray, Bennett and Potter",9004,Online,Bradford,False,False,Completed
TXN1000282,SAN100333,2025-08-12,17:08:07,Debit,Utilities,151.93,GBP,EDF Energy,2922,In-Store,Liverpool,True,False,Completed
TXN1000283,SAN100020,2025-04-17,12:01:09,Debit,Entertainment,117.14,GBP,Odeon,3641,Online,Stoke-on-Trent,False,False,Completed
TXN1000284,SAN100063,2025-11-26,15:05:07,Debit,Travel,63.22,GBP,"Humphreys, Chapman and Hughes",9919,In-Store,Southampton,False,False,Completed
TXN1000285,SAN100023,2025-08-05,10:59:46,Debit,Travel,181.4,GBP,Lawson and Sons,5807,Direct Debit,Leicester,False,False,Completed
TXN1000286,SAN100466,2025-05-08,02:26:09,Debit,Shopping,123.2,GBP,"Law, Lucas and Jackson",9365,In-Store,Leeds,False,True,Completed
TXN1000287,SAN100072,2025-07-18,07:17:03,Debit,Dining,171.94,GBP,Pizza Express,3198,Direct Debit,Stoke-on-Trent,False,False,Completed
TXN1000288,SAN100318,2025-08-01,17:42:55,Debit,Healthcare,19.5,GBP,Rhodes and Sons,5177,ATM,Nottingham,False,True,Completed
TXN1000289,SAN100483,2025-10-22,17:42:50,Debit,Dining,136.92,GBP,Pret,3346,Direct Debit,Newcastle,False,False,Failed
TXN1000290,SAN100356,2025-04-10,21:43:36,Credit,Salary,1366.82,GBP,Pearce-Taylor,7097,Direct Debit,Bradford,False,False,Completed
TXN1000291,SAN100403,2025-04-04,00:35:07,Debit,Healthcare,78.89,GBP,"Elliott, Walker and Graham",5055,Online,Bristol,False,True,Completed
TXN1000292,SAN100033,2025-05-30,18:36:02,Debit,Shopping,129.83,GBP,Tyler Group,6944,ATM,Bristol,False,False,Completed
TXN1000293,SAN100050,2025-06-01,11:33:23,Debit,Healthcare,196.0,GBP,Hurst-Doherty,4640,Mobile App,Leeds,False,True,Completed
TXN1000294,SAN100448,2025-01-19,23:31:54,Debit,Dining,119.82,GBP,Costa,2565,Direct Debit,Belfast,False,False,Completed
TXN1000295,SAN100311,2024-12-25,03:58:00,Debit,Utilities,179.83,GBP,EDF Energy,6210,Mobile App,Liverpool,False,False,Pending
TXN1000296,SAN100272,2025-05-05,17:02:25,Debit,Travel,120.95,GBP,Cameron-Pearce,7597,Mobile App,Glasgow,False,False,Completed
TXN1000297,SAN100336,2025-01-16,01:57:16,Debit,Entertainment,32.82,GBP,Vue Cinema,5380,Online,Belfast,False,False,Completed
TXN1000298,SAN100361,2025-06-07,11:12:22,Debit,Education,40.71,GBP,Hardy and Sons,6799,Mobile App,Bradford,False,False,Completed
TXN1000299,SAN100367,2024-12-19,10:37:57,Debit,Direct Debit,185.14,GBP,"Butcher, Wilson and Singh",4748,ATM,Birmingham,False,False,Completed
TXN1000300,SAN100046,2025-11-02,07:37:37,Credit,Salary,857.64,GBP,Black-Evans,4932,Online,Liverpool,False,True,Completed
TXN1000301,SAN100475,2025-10-15,03:03:40,Debit,Education,162.63,GBP,Morgan Inc,1175,Mobile App,Bradford,False,True,Completed
TXN1000302,SAN100350,2025-06-13,17:41:34,Credit,Salary,4496.36,GBP,Davis PLC,3042,Mobile App,London,False,False,Completed
TXN1000303,SAN100365,2025-06-01,04:31:08,Debit,Healthcare,142.01,GBP,Hurst-Kaur,6653,In-Store,Bradford,False,True,Completed
TXN1000304,SAN100086,2025-10-22,04:43:29,Credit,Salary,4685.83,GBP,"Jones, Bell and Smith",9577,In-Store,Liverpool,False,False,Completed
TXN1000305,SAN100487,2024-12-11,14:15:48,Debit,Groceries,87.43,GBP,Morrisons,3793,ATM,Leeds,False,False,Completed
TXN1000306,SAN100435,2025-04-03,01:13:41,Debit,Transfer Out,431.75,GBP,Thorpe-Gregory,5752,ATM,Coventry,False,False,Completed
TXN1000307,SAN100291,2024-12-22,07:57:28,Debit,Healthcare,47.41,GBP,Kaur Ltd,5994,Direct Debit,Manchester,False,False,Completed
TXN1000308,SAN100029,2025-03-30,23:19:11,Debit,Shopping,6.15,GBP,"Walker, Farmer and Hughes",8542,ATM,Edinburgh,False,True,Completed
TXN1000309,SAN100095,2025-09-20,18:00:01,Debit,Healthcare,74.13,GBP,"Cooke, Campbell and Miller",2660,Mobile App,Coventry,False,False,Completed
TXN1000310,SAN100210,2024-12-13,13:25:58,Debit,Utilities,183.06,GBP,British Gas,3549,ATM,Sheffield,False,False,Completed
TXN1000311,SAN100456,2025-11-23,18:37:11,Debit,Entertainment,109.6,GBP,Amazon Prime,2780,Mobile App,Leicester,False,False,Completed
TXN1000312,SAN100183,2025-11-12,09:43:52,Debit,Direct Debit,174.75,GBP,"Cox, Murray and Shah",4251,Online,Newcastle,False,True,Completed
TXN1000313,SAN100169,2025-05-24,10:07:30,Debit,Direct Debit,11.16,GBP,Dixon Inc,4260,Mobile App,Bristol,False,False,Completed
TXN1000314,SAN100349,2025-01-07,15:18:12,Credit,Transfer In,1073.45,GBP,Buckley-Brooks,7551,Direct Debit,Nottingham,False,False,Completed
TXN1000315,SAN100064,2025-05-07,04:07:04,Debit,Entertainment,72.1,GBP,Netflix,4874,Online,Cardiff,False,False,Completed
TXN1000316,SAN100245,2025-03-21,09:51:47,Debit,Dining,60.03,GBP,Nando's,8027,In-Store,Glasgow,False,True,Completed
TXN1000317,SAN100058,2025-10-06,20:59:04,Debit,ATM Withdrawal,146.49,GBP,Brown Inc,5052,Mobile App,Newcastle,False,False,Completed
TXN1000318,SAN100373,2024-12-10,06:30:43,Debit,Travel,124.16,GBP,Wilkinson Group,4091,Direct Debit,Glasgow,False,True,Completed
TXN1000319,SAN100098,2025-08-06,14:05:12,Debit,Direct Debit,33.51,GBP,"Brown, Jones and Cooper",1289,Direct Debit,Newcastle,False,True,Completed
TXN1000320,SAN100156,2025-04-17,08:30:17,Credit,Transfer In,3349.89,GBP,Sykes Group,4791,In-Store,Cardiff,False,True,Completed
TXN1000321,SAN100026,2025-06-19,06:10:05,Debit,Dining,26.46,GBP,Wagamama,5596,ATM,Southampton,False,False,Completed
TXN1000322,SAN100000,2025-01-11,20:14:49,Debit,Groceries,133.78,GBP,ASDA,4473,ATM,Coventry,False,False,Completed
TXN1000323,SAN100129,2025-01-12,17:21:19,Debit,Education,75.9,GBP,"Robinson, Owen and O'Connor",5986,Online,Leeds,False,False,Completed
TXN1000324,SAN100066,2025-05-09,00:00:13,Debit,Shopping,75.31,GBP,Smith Inc,6920,Direct Debit,Bradford,False,False,Completed
TXN1000325,SAN100299,2025-07-03,12:28:52,Debit,Healthcare,22.01,GBP,Ali PLC,2742,In-Store,Leeds,True,False,Completed
TXN1000326,SAN100418,2025-06-26,00:16:42,Debit,Transport,42.62,GBP,Shell,2616,Online,Stoke-on-Trent,False,False,Completed
TXN1000327,SAN100389,2025-11-27,09:12:06,Debit,Transport,109.04,GBP,National Rail,1717,In-Store,Newcastle,False,False,Completed
TXN1000328,SAN100388,2024-12-06,02:09:10,Debit,ATM Withdrawal,426.12,GBP,"Smith, George and George",6690,ATM,Leicester,False,True,Completed
TXN1000329,SAN100247,2025-05-09,17:47:51,Debit,Healthcare,107.13,GBP,Thomas-Stone,9255,Online,Liverpool,False,False,Completed
TXN1000330,SAN100023,2025-07-27,19:53:11,Debit,Subscriptions,16.85,GBP,Turner and Sons,4116,Mobile App,Coventry,False,False,Pending
TXN1000331,SAN100084,2025-07-09,21:51:14,Debit,Education,151.39,GBP,Moss-Moss,7293,Direct Debit,Nottingham,False,False,Completed
TXN1000332,SAN100081,2024-12-28,12:46:14,Debit,Subscriptions,47.47,GBP,"Martin, Cole and Bradley",1145,Direct Debit,Leicester,False,False,Completed
TXN1000333,SAN100436,2025-10-24,07:49:00,Debit,Transport,62.79,GBP,Uber,2951,In-Store,Sheffield,True,False,Completed
TXN1000334,SAN100075,2025-10-10,03:11:26,Debit,Direct Debit,59.16,GBP,Edwards-Howarth,3178,ATM,Manchester,False,False,Completed
TXN1000335,SAN100273,2025-09-11,11:00:06,Debit,Utilities,5.27,GBP,Thames Water,7047,ATM,Birmingham,False,False,Completed
TXN1000336,SAN100068,2025-03-17,11:48:53,Debit,Healthcare,180.18,GBP,"Smith, Lawrence and Newton",5831,ATM,Manchester,False,True,Completed
TXN1000337,SAN100374,2025-06-16,06:58:44,Debit,Dining,39.46,GBP,Nando's,9804,Direct Debit,Leeds,False,False,Completed
TXN1000338,SAN100131,2025-01-07,18:04:48,Debit,ATM Withdrawal,320.59,GBP,Hutchinson-Cole,4377,Mobile App,Sheffield,False,False,Completed
TXN1000339,SAN100439,2025-07-15,15:49:15,Debit,Transfer Out,209.82,GBP,Ferguson-Walker,8308,In-Store,Southampton,False,False,Completed
TXN1000340,SAN100092,2025-10-03,19:19:15,Debit,Education,41.08,GBP,"Wilson, Cox and Kelly",3885,In-Store,Coventry,False,True,Completed
TXN1000341,SAN100158,2025-04-15,14:07:15,Debit,Entertainment,177.62,GBP,Disney+,4077,Online,Glasgow,False,False,Completed
TXN1000342,SAN100496,2025-09-24,15:53:49,Debit,Healthcare,24.55,GBP,Fowler and Sons,9630,In-Store,London,False,False,Completed
TXN1000343,SAN100423,2025-08-12,13:46:22,Debit,Groceries,153.87,GBP,Aldi,1716,In-Store,Sheffield,False,False,Completed
TXN1000344,SAN100307,2025-07-25,21:26:45,Debit,Groceries,159.52,GBP,Tesco,2742,Direct Debit,Cardiff,False,True,Completed
TXN1000345,SAN100388,2025-05-15,07:01:35,Debit,Subscriptions,179.02,GBP,Brown Inc,3672,ATM,Cardiff,False,False,Completed
TXN1000346,SAN100136,2025-03-09,07:42:07,Credit,Salary,2946.26,GBP,"Cooper, Mason and Short",1347,Online,Leeds,False,True,Completed
TXN1000347,SAN100212,2025-03-12,12:44:43,Debit,Entertainment,5.24,GBP,Spotify,1393,In-Store,Southampton,False,False,Completed
TXN1000348,SAN100471,2025-07-11,05:36:09,Debit,Direct Debit,138.46,GBP,Brown-Cooper,2841,Mobile App,Liverpool,False,False,Pending
TXN1000349,SAN100144,2025-05-11,17:39:58,Debit,Shopping,19.88,GBP,Martin and Sons,6467,Online,Belfast,False,False,Completed
